x,y,z
2.0795269012,2.1117146015,-0.3639018834
11.1456956863,11.3142528534,2.5154664516
2.7698733807,2.8117623329,-0.3453110456
17.8494529724,18.1130809784,4.9430980682
4.1881718636,4.2485461235,-0.3126550317
17.9481773376,18.2005386353,5.901365757
6.3321714401,6.4189696312,-0.1573858112
17.5899524689,17.8248443604,6.7101426125
1.0271127224,1.0382874012,-0.3913344145
7.1228947639,7.197883606,0.1767579764
1.1762963533,1.1882653236,-0.3860160112
11.6799249649,11.7946395874,0.8699284196
1.3662343025,1.3796528578,-0.3774202168
11.5735702515,11.6831741333,1.4387670755
1.6601960659,1.6753334999,-0.3735655248
11.3815202713,11.4812755585,1.9850080013
2.0840895176,2.1016242504,-0.3634144068
11.2240686417,11.3145532608,2.5242269039
2.7684442997,2.7907624245,-0.3439165354
18.1891517639,18.3293704987,5.0194215775
4.1917185783,4.2225618362,-0.311817646
18.0445423126,18.1709747314,5.9121637344
6.3770899773,6.4195241928,-0.1579442769
17.6139431,17.7249622345,6.6956486702
1.0225497484,1.0264846087,-0.3882285953
7.4147567749,7.4406852722,0.1833549887
1.1886922121,1.1924325228,-0.3887154162
11.6293516159,11.6618738174,0.8631246686
1.3710415363,1.3748757839,-0.3774202168
11.4904594421,11.5185718536,1.4234275818
1.6604532003,1.6639347076,-0.3723140657
11.3107318878,11.3304920197,1.9657527208
2.0956215858,2.0985503197,-0.3641456366
11.2607059479,11.2725067139,2.5236010551
2.7753536701,2.7782621384,-0.3435679376
4.1979613304,4.1994280815,-0.3111896217
18.1464500427,18.1464557648,5.9247608185
6.4220862389,6.4198465347,-0.1585027575
17.7030334473,17.6906833649,6.7060017586
1.0288633108,1.0256365538,-0.3892638683
1.1900858879,1.1855256557,-0.3878156245
11.5921468735,11.5436973572,0.8573676944
1.3841788769,1.3783937693,-0.3797099292
11.4515256882,11.3996725082,1.4136661291
1.6634504795,1.6553421021,-0.3716883361
11.3910255432,11.3315448761,1.9728212357
2.1001195908,2.0884222984,-0.36365816
2.7822079659,2.7657487392,-0.34321931
17.8292579651,17.7175960541,4.8858551979
4.2239313126,4.1960082054,-0.3120270073
6.4629044533,6.4157066345,-0.1589565277
17.6467552185,17.5117511749,6.6614847183
1.0434203148,1.0329118967,-0.3934049606
7.7905979156,7.7094392776,0.1913132817
1.188675642,1.1758818626,-0.3860160112
11.5713100433,11.442773819,0.852866888
1.3861904144,1.3707923889,-0.3789466918
11.4827432632,11.3512277603,1.4126201868
1.6664088964,1.6467480659,-0.3710626066
11.4531097412,11.314031601,1.9767209291
2.1073963642,2.0810792446,-0.36365816
12.1460523605,11.9901866913,2.7031879425
2.8031890392,2.7672169209,-0.3446137905
4.2328643799,4.1756291389,-0.3116083145
18.0812129974,17.8305015564,5.8626747131
6.5009255409,6.4085474014,-0.159340471
17.7407932281,17.482591629,6.6739082336
1.0442643166,1.0265544653,-0.3923696876
7.4409213066,7.3121752739,0.1820984185
1.1899924278,1.1689945459,-0.3851162195
11.5997781754,11.3911190033,0.8520294428
1.3856010437,1.3602015972,-0.3774202168
11.5436220169,11.3320159912,1.4152349234
1.677786231,1.6464557648,-0.3723140657
11.6852521896,11.4630441666,2.0098693371
2.1061434746,2.0653715134,-0.3621957302
11.6447439194,11.4153213501,2.5827331543
2.8104662895,2.7541358471,-0.3442651927
17.8854618073,17.5208644867,4.866774559
4.2367253304,4.1489062309,-0.3107709289
6.5889873505,6.4501643181,-0.160946086
17.7547626495,17.374622345,6.6563081741
1.0397239923,1.0146249533,-0.3892638683
11.6989250183,11.4125165939,0.2852770388
1.2054306269,1.1755090952,-0.3887154162
11.6500310898,11.3568964005,0.8526575565
1.3905773163,1.3551135063,-0.3774202168
11.5979223251,11.3021411896,1.4168037176
1.6908847094,1.6471868753,-0.3738784194
11.6902093887,11.3841323853,2.0035321712
2.1136996746,2.0576376915,-0.3621957302
11.7119846344,11.3973646164,2.588365078
2.8219692707,2.745206356,-0.3444394767
18.2310619354,17.7289333344,4.9430980682
4.2461738586,4.1277823448,-0.3103522658
18.3704280853,17.8582248688,5.9148631096
6.6384000778,6.4510555267,-0.1615743786
17.8543567657,17.3444252014,6.6697669029
1.0434360504,1.0108070374,-0.3892638683
7.4081301689,7.1739673615,0.1800041199
1.2097307444,1.1710833311,-0.3887154162
11.9197845459,11.5349531174,0.8693003058
1.3983565569,1.3527380228,-0.3781834543
11.6936836243,11.3122014999,1.4234275818
1.7011704445,1.645098567,-0.3748170137
2.1183717251,2.047118187,-0.3617082536
11.8374996185,11.4353399277,2.606824398
2.8119490147,2.7154664993,-0.3419991434
17.9427947998,17.3211135864,4.8476939201
4.2612738609,4.1121926308,-0.3103522658
18.3852748871,17.7420635223,5.8986668587
6.6289000511,6.3947472572,-0.1607715786
17.8788661957,17.2413253784,6.6552729607
1.0499190092,1.0096536875,-0.3902991116
7.4113106728,7.1245918274,0.1794456393
1.2112044096,1.1639413834,-0.3878156245
9.614238739,9.2358407974,0.69868505
1.4061377048,1.350323081,-0.3789466918
11.74081707,11.2747821808,1.4241247177
1.6957879066,1.6279087067,-0.3723140657
11.2520008087,10.7978210449,1.9148112535
2.1330237389,2.0462107658,-0.3629269302
11.8679246902,11.380941391,2.6043212414
2.837703228,2.7203087807,-0.3439165354
17.9778118134,17.2280597687,4.8400611877
4.2763161659,4.0965476036,-0.3103522658
18.4220294952,17.6476020813,5.8896684647
6.6970639229,6.4132843018,-0.1618536115
17.8526306152,17.090177536,6.6221442223
1.0560549498,1.0088355541,-0.3913344145
7.400185585,7.0668320656,0.1786079258
1.2094194889,1.1545356512,-0.3860160112
9.6477012634,9.2066679001,0.6988944411
1.4188946486,1.3540314436,-0.3812364042
11.5071172714,10.9772367477,1.3913542032
1.6968886852,1.6181861162,-0.3713754714
11.3236637115,10.7946949005,1.9209047556
2.1369240284,2.0363869667,-0.3624394536
11.9570932388,11.3905706406,2.6155846119
2.8433494568,2.7086327076,-0.3435679376
17.9891929626,17.1308822632,4.8286128044
4.297847271,4.0913524628,-0.3109802902
18.3054046631,17.4198284149,5.8338809013
6.7690033913,6.4392828941,-0.1630752981
17.7930183411,16.9203834534,6.5791807175
1.0609713793,1.0064729452,-0.391852051
7.3696689606,6.9886717796,0.1772815585
1.210613966,1.1476253271,-0.3851162195
9.7116708755,9.2031612396,0.701197207
1.4093617201,1.3355665207,-0.3774202168
11.5540361404,10.9452314377,1.3924001455
1.7125673294,1.6217602491,-0.3735655248
11.323797226,10.71961689,1.9145675898
2.1339247227,2.0193653107,-0.3607332706
11.4801750183,10.8600559235,2.502951622
2.8556826115,2.7014286518,-0.3439165354
4.2917804718,4.0571198463,-0.3095148802
6.8103384972,6.433465004,-0.1635290533
17.7002677917,16.7149333954,6.5232753754
1.0630722046,1.0014383793,-0.3913344145
7.4376945496,7.004029274,0.1783286929
1.2146117687,1.1433932781,-0.3851162195
9.7582845688,9.1828889847,0.7022439241
1.4154452085,1.3319838047,-0.3778018355
11.6763429642,10.9840087891,1.4025101662
1.7225339413,1.6198333502,-0.374504149
11.4522647858,10.7656841278,1.9299230576
2.1409611702,2.0119035244,-0.3607332706
11.5122480392,10.8145141602,2.5017001629
2.8592846394,2.6859893799,-0.34321931
4.3263039589,4.0612502098,-0.3109802902
18.4464740753,17.3102684021,5.8401794434
6.8327527046,6.4096546173,-0.1635290533
17.9473419189,16.8301200867,6.5926389694
1.0609184504,0.9924423099,-0.3892638683
11.8934936523,11.1219549179,0.2842299044
1.2214430571,1.1418076754,-0.3860160112
9.8165483475,9.1733140945,0.704128027
1.4157830477,1.3230131865,-0.3766569793
11.783041954,11.0071105957,1.4107028246
1.726734519,1.612462163,-0.3741912842
11.5579776764,10.7893047333,1.9413787127
2.1523246765,2.0084815025,-0.3614645004
11.577375412,10.7998628616,2.5076446533
2.8628160954,2.6705551147,-0.3425220847
4.325843811,4.0325055122,-0.309933573
18.4354896545,17.179359436,5.8176841736
6.9297089577,6.4552760124,-0.1653091908
1.064375639,0.9887337089,-0.3892638683
12.0274915695,11.1688137054,0.2864986956
1.2282780409,1.1401883364,-0.386915803
9.8909606934,9.1783971786,0.7071635127
1.4376610518,1.33408916,-0.3812364042
11.9470157623,11.0824394226,1.4256937504
1.723662138,1.5983654261,-0.3723140657
11.5999288559,10.752951622,1.9421100616
2.1709713936,2.0117497444,-0.3634144068
11.6628284454,10.8036813736,2.5179693699
2.8779678345,2.6659610271,-0.34321931
4.3340315819,4.0119533539,-0.3095148802
7.1283526421,6.593998909,-0.1694977731
1.0735006332,0.9902514219,-0.3913344145
12.1090421677,11.1660718918,0.2875109613
1.2236530781,1.1279693842,-0.384216398
9.9479103088,9.1668205261,0.7089429498
1.4336467981,1.3210798502,-0.3789466918
11.9460630417,11.0042171478,1.4209872484
1.7248712778,1.5883250237,-0.3713754714
11.9309606552,10.9826211929,1.9911015034
2.1721382141,1.9987823963,-0.3624394536
11.6815671921,10.7455215454,2.5139021873
2.8901882172,2.6585969925,-0.3435679376
4.3538923264,4.0022058487,-0.309933573
18.5549755096,17.0502357483,5.8176841736
7.1704702377,6.5866632462,-0.1699515432
1.0826487541,0.9917180538,-0.3934049606
12.0653486252,11.048119545,0.2855562866
1.2318956852,1.12763834,-0.3855661154
10.0034217834,9.1536159515,0.7106177211
1.4411461353,1.3187185526,-0.3797099292
11.9843950272,10.9624595642,1.4209872484
1.7347788811,1.5862929821,-0.3723140657
11.94871521,10.9221534729,1.9876892567
2.1717743874,1.9844931364,-0.361220777
11.8706903458,10.8432302475,2.5464403629
2.8965096474,2.6458039284,-0.34321931
4.3619346619,3.9815983772,-0.3095148802
18.6431732178,17.0116291046,5.8266820908
7.290927887,6.6505355835,-0.1722552627
1.0775295496,0.980132997,-0.3902991116
11.961810112,10.8767824173,0.2822054029
1.2372661829,1.1246422529,-0.3860160112
10.0693130493,9.1495313644,0.7130251527
1.4384758472,1.3070782423,-0.3778018355
11.9960441589,10.896443367,1.4178496599
1.7476172447,1.5868678093,-0.3738784194
11.9720659256,10.8670387268,1.9852517843
2.1683971882,1.9675629139,-0.3595145941
11.8982229233,10.7924394608,2.5442502499
2.9175329208,2.646386385,-0.3446137905
4.3846845627,3.9743967056,-0.3101429045
18.7111091614,16.9542942047,5.8293814659
7.4119143486,6.7136492729,-0.1745589823
1.0766437054,0.9724807739,-0.3887462318
11.967048645,10.8054819107,0.2814375162
1.2440779209,1.1229276657,-0.386915803
10.1412296295,9.1504497528,0.7158512473
1.4474028349,1.3059942722,-0.3789466918
12.0369634628,10.8571748734,1.4181982279
1.7516793013,1.579434514,-0.3735655248
12.0423679352,10.8544187546,1.9906141758
2.1811506748,1.9652974606,-0.3604895473
11.9549093246,10.7680263519,2.5483176708
2.9089887142,2.6201844215,-0.3425220847
4.386654377,3.9483788013,-0.3093055487
18.7498931885,16.870634079,5.8230829239
7.4353060722,6.6877336502,-0.1745589823
1.0829077959,0.9712965488,-0.3897815049
13.675201416,12.2614450455,0.3206007183
1.2479897738,1.118578434,-0.386915803
10.2028560638,9.1416521072,0.7179446816
1.447565794,1.2970038652,-0.3778018355
12.0718240738,10.8124303818,1.4178496599
1.7454080582,1.5627695322,-0.3710626066
12.0801811218,10.8123188019,1.9906141758
2.1968741417,1.9656131268,-0.361951977
11.9865312576,10.7209644318,2.5470664501
2.9196014404,2.611342907,-0.3426963687
4.4033894539,3.9357030392,-0.3095148802
18.8261032104,16.8206653595,5.828482151
7.4824662209,6.6830534935,-0.175117448
1.08773458,0.9687952995,-0.3902991116
1.2431524992,1.1064420938,-0.384216398
10.2690267563,9.1365146637,0.7203521729
1.4594185352,1.2984676361,-0.3797099292
12.1645793915,10.8192148209,1.4242991209
1.7567573786,1.5619177818,-0.3723140657
12.0792751312,10.7357950211,1.9842768908
2.1992704868,1.9539767504,-0.361220777
12.161236763,10.8010549545,2.5761630535
2.9212501049,2.5945210457,-0.3418248296
4.3857321739,3.8924663067,-0.3073167503
18.9517555237,16.8143444061,5.8491773605
7.5566167831,6.7020053864,-0.1763042063
1.0997915268,0.9726722836,-0.3934049606
10.3596782684,9.1590251923,0.2413667887
1.2499277592,1.1046767235,-0.3851162195
10.3113279343,9.1098766327,0.7210848927
1.4654126167,1.2946661711,-0.380091548
12.2545366287,10.8228492737,1.4304000139
1.7696032524,1.5623123646,-0.3738784194
12.1910915375,10.7592449188,1.9964636564
2.1926803589,1.934468627,-0.3590271175
12.2003498077,10.7598428726,2.5764760971
2.9392552376,2.5922145844,-0.3428706825
4.4052853584,3.8824164867,-0.3077354431
19.0103378296,16.7480812073,5.8491773605
7.5919685364,6.6861610413,-0.1765834391
1.0959225893,0.9624531865,-0.3908167779
13.0184144974,11.4289007187,0.302380383
1.2552406788,1.1015925407,-0.3855661154
12.8503847122,11.2734594345,0.8958869576
1.4669715166,1.2869532108,-0.3793282807
12.3251981735,10.8089056015,1.4342349768
1.779501915,1.5600328445,-0.3748170137
12.2225999832,10.7113933563,1.9954887629
2.2009131908,1.9281105995,-0.3592708707
12.3567171097,10.821305275,2.601505518
2.9332966805,2.5688130856,-0.3411275744
4.4458665848,3.8906900883,-0.3096195459
19.0716209412,16.6841831207,5.8500771523
7.6363348961,6.6780514717,-0.1770721227
1.0919958353,0.9522729516,-0.3882285953
1.2634860277,1.1010446548,-0.386915803
12.7420759201,11.0999670029,0.8856291175
1.4684945345,1.2792452574,-0.378565073
12.3538303375,10.757973671,1.4331889153
1.7849370241,1.5538111925,-0.3748170137
12.2823810577,10.68820858,1.9991449118
2.2136194706,1.9256291389,-0.3602457941
12.4197587967,10.8001384735,2.606824398
2.9452533722,2.5611722469,-0.341476202
4.4503717422,3.86729002,-0.3089915216
19.1444511414,16.6302928925,5.8545761108
7.6263833046,6.6225075722,-0.1763042063
1.098233819,0.9509848952,-0.3892638683
12.6352272034,10.9372634888,0.2916995287
1.2673220634,1.0966272354,-0.386915803
12.8169965744,11.0867834091,0.8881412745
1.4744355679,1.2753961086,-0.3789466918
12.4184389114,10.7382392883,1.436326623
1.7724170685,1.532069087,-0.3710626066
12.3211145401,10.646569252,1.9993885756
2.2188260555,1.9165922403,-0.3600020707
12.5022382736,10.7954463959,2.6162102222
2.9571919441,2.5534794331,-0.3418248296
4.463845253,3.8517303467,-0.3089915216
19.1920604706,16.5544490814,5.8514266014
7.6555104256,6.6010718346,-0.1764438301
1.1059414148,0.9509238005,-0.3908167779
12.6339035034,10.8591995239,0.2907919884
1.2622730732,1.0845776796,-0.384216398
13.3495435715,11.4662132263,0.9222643375
1.4833469391,1.274078846,-0.380091548
12.4437551498,10.6844377518,1.4349321127
1.7807507515,1.5284472704,-0.3716883361
12.3582048416,10.6034927368,1.9993885756
2.2270100117,1.9101270437,-0.3602457941
12.7122955322,10.8996152878,2.6521902084
2.9691107273,2.5457370281,-0.3421734273
4.4711971283,3.8309261799,-0.3085728288
19.2852420807,16.5177936554,5.8622245789
7.7180008888,6.6081209183,-0.1773513556
1.1107225418,0.9483125806,-0.3913344145
12.6017627716,10.7553195953,0.2891863883
1.2690166235,1.0826942921,-0.3851162195
13.1037921906,11.1758871078,0.9025859833
1.4862911701,1.2676194906,-0.3797099292
12.5143299103,10.6693782806,1.4387670755
1.7920893431,1.5273467302,-0.3729397953
12.383058548,10.5499868393,1.9974387884
2.2306408882,1.8997679949,-0.3597583473
12.8254718781,10.9191980362,2.6678338051
2.979496479,2.5366482735,-0.3423477411
4.4814991951,3.812707901,-0.3083634675
7.7867283821,6.6199946404,-0.17839849
1.112552762,0.9431802034,-0.3908167779
12.6834716797,10.7487535477,0.2901985943
1.2757617235,1.0807775259,-0.3860160112
13.0451755524,11.0474739075,0.8958869576
1.4862120152,1.2586176395,-0.378565073
12.5834331512,10.6526603699,1.442427516
1.8094727993,1.5312908888,-0.3754427731
12.4334421158,10.5182447433,1.9996323586
2.2387752533,1.8932515383,-0.3600020707
12.8951864243,10.9011459351,2.6744039059
2.98833251,2.5262329578,-0.3423477411
4.494781971,3.7970404625,-0.3083634675
7.834233284,6.6134185791,-0.1789569855
1.1128826141,0.9368023276,-0.3897815049
12.7469244003,10.7263069153,0.2907919884
1.2795268297,1.0763173103,-0.3860160112
13.001115799,10.9324550629,0.8902346492
1.4890941381,1.2521582842,-0.3781834543
12.8432092667,10.7958469391,1.4678770304
1.8087580204,1.5198817253,-0.3741912842
12.7406435013,10.7020454407,2.0430176258
2.2499303818,1.8892550468,-0.3607332706
12.8968515396,10.8255825043,2.6668949127
2.9956068993,2.5145044327,-0.3421734273
4.5110678673,3.783895731,-0.3085728288
7.912443161,6.632273674,-0.1802135408
1.1191103458,0.9353901148,-0.3908167779
13.1587152481,10.9945983887,0.2993087769
1.2892589569,1.0768409967,-0.3878156245
13.0116004944,10.8639678955,0.888350606
1.4949626923,1.2482112646,-0.378565073
12.8364543915,10.7139291763,1.4628219604
1.7988852262,1.5009031296,-0.3710626066
12.7946910858,10.671497345,2.0456991196
2.264134407,1.8877464533,-0.361951977
13.6204423904,11.3521509171,2.8083119392
2.9982447624,2.4989295006,-0.341476202
4.5227131844,3.7668485641,-0.3084681332
7.9693589211,6.6327581406,-0.1809814572
1.1223688126,0.9314777255,-0.3908167779
13.286277771,11.0226478577,0.3013332486
1.2810097933,1.0623823404,-0.384216398
13.1370887756,10.8911380768,0.8943169117
1.5053565502,1.2479969263,-0.380091548
1.805634141,1.4958752394,-0.3713754714
12.8226919174,10.6191692352,2.0442364216
2.2691814899,1.8785651922,-0.3617082536
3.0165941715,2.4955441952,-0.3425220847
4.5219836235,3.7395818233,-0.3075261116
8.0417909622,6.6456613541,-0.1820984185
1.1317394972,0.9322711229,-0.3928873539
13.5253210068,11.1414928436,0.3058708906
1.2877188921,1.0603821278,-0.3851162195
13.1488084793,10.823638916,0.8925374746
1.5129522085,1.2449663877,-0.3808547556
13.5898227692,11.1787099838,1.5395190716
1.8248372078,1.5005383492,-0.3741912842
12.882683754,10.5932531357,2.0478925705
2.2757246494,1.8706333637,-0.3617082536
3.0283665657,2.4875276089,-0.3428706825
4.527941227,3.7166454792,-0.307002753
8.1020421982,6.6479897499,-0.1829361171
1.1364824772,0.9295377731,-0.3934049606
12.8694162369,10.5222568512,0.2901637256
1.2915970087,1.0556548834,-0.3851162195
13.1172466278,10.7172393799,0.8877225518
1.5051264763,1.2297399044,-0.3778018355
13.7614650726,11.2395954132,1.5545097589
1.836184144,1.4991568327,-0.3754427731
12.8814373016,10.5133333206,2.0415554047
2.2794890404,1.8597704172,-0.361220777
3.040551424,2.4789302349,-0.34321931
4.5501756668,3.7083892822,-0.3076307774
31.609167099,25.7522640228,9.4128522873
8.1387577057,6.6283540726,-0.1832153648
1.1248830557,0.9131904244,-0.3882285953
12.8284444809,10.4142494202,0.2884184718
1.3058664799,1.0597352982,-0.3882655203
13.1918010712,10.7015886307,0.8902346492
1.5141979456,1.2279251814,-0.3789466918
13.4713640213,10.9205741882,1.5172071457
1.8432010412,1.493661046,-0.3757556379
12.9149694443,10.4658079147,2.0410680771
2.2844250202,1.8505520821,-0.3609770238
3.0460882187,2.4657948017,-0.3428706825
4.5885829926,3.7117834091,-0.3093055487
8.2458105087,6.6678032875,-0.1851002276
1.1352645159,0.9157166481,-0.3908167779
12.9407453537,10.4344072342,0.2901637256
1.301787138,1.0492846966,-0.3860160112
13.1898870468,10.6277103424,0.8877225518
1.5195765495,1.224394083,-0.3793282807
13.3938837051,10.7882156372,1.5046566725
1.8278825283,1.4717572927,-0.3716883361
12.9496021271,10.4229249954,2.0410680771
2.2905495167,1.8429659605,-0.3609770238
3.0507154465,2.4537148476,-0.3425220847
4.5830965042,3.6835873127,-0.3081541657
8.3115291595,6.6754860878,-0.186077565
1.1354384422,0.909332633,-0.3897815049
13.0176792145,10.421661377,0.2910712361
1.2993556261,1.0398639441,-0.384216398
13.2144317627,10.5716209412,0.8868852258
1.5345729589,1.2276670933,-0.3819996417
13.3847827911,10.7040624619,1.4994273186
1.8360944986,1.4678353071,-0.3723140657
13.7488737106,10.9873771667,2.1609873772
2.2985200882,1.8361974955,-0.361220777
3.0686028004,2.4505114555,-0.3435679376
4.5803165436,3.6551082134,-0.3071074188
8.3785591125,6.6813387871,-0.1870548874
1.1491901875,0.9137803912,-0.3934049606
1.3029778004,1.0353215933,-0.384216398
13.2309188843,10.5092821121,0.8855244517
1.523475647,1.2100924253,-0.3781834543
13.4111356735,10.6486120224,1.4982072115
1.8504908085,1.4687852859,-0.3741912842
13.9037752151,11.0318517685,2.1792676449
2.3033592701,1.8269309998,-0.3609770238
3.0802607536,2.4422597885,-0.3439165354
4.6180920601,3.6589455605,-0.3087821603
8.4378910065,6.6805992126,-0.1878577173
1.1463080645,0.9049747586,-0.3913344145
1.3096431494,1.033182025,-0.3851162195
13.2345924377,10.4370584488,0.8833263516
1.5338568687,1.2096295357,-0.3797099292
13.426322937,10.5844612122,1.4957667589
1.852502346,1.4598727226,-0.3735655248
13.9000940323,10.950088501,2.1726868153
2.3128418922,1.8213353157,-0.3614645004
3.0887653828,2.4314947128,-0.3439165354
4.6402554512,3.6502108574,-0.3094101846
8.4784517288,6.664700985,-0.1882416457
1.1372966766,0.8914335966,-0.3871932924
1.3163100481,1.0310071707,-0.3860160112
14.4063444138,11.2797803879,0.9588994384
1.5303412676,1.1982160807,-0.3778018355
13.469461441,10.5424451828,1.4964640141
1.8575874567,1.4533969164,-0.3735655248
13.9460544586,10.9076118469,2.173905611
2.3238766193,1.8169193268,-0.3621957302
3.087816,2.4133358002,-0.3428706825
4.6655607224,3.6438271999,-0.3102476001
8.5347709656,6.6608986855,-0.1889746487
1.1495484114,0.894577682,-0.3902991116
13.4365510941,10.4525384903,0.2971446812
1.3260545731,1.0311908722,-0.3878156245
14.5244655609,11.290722847,0.9641330838
1.5376137495,1.1952776909,-0.378565073
13.4983167648,10.4892482758,1.4955925941
1.8564097881,1.442056179,-0.3723140657
13.9918813705,10.8649568558,2.1751244068
2.3349096775,1.8124476671,-0.3629269302
3.0930738449,2.4000992775,-0.3425220847
4.6514205933,3.6067123413,-0.3084681332
8.5943250656,6.6592388153,-0.1897774637
1.1511354446,0.8893780708,-0.3897815049
13.5299320221,10.4495725632,0.2984012663
1.3203908205,1.0194106102,-0.3851162195
16.2777366638,12.5627288818,1.0775973797
1.5526564121,1.198299408,-0.3812364042
1.8629961014,1.4367740154,-0.3726269603
2.3459393978,1.8079208136,-0.36365816
3.1030106544,2.3905041218,-0.3426963687
4.6576523781,3.5855791569,-0.3080494702
8.6650657654,6.6657786369,-0.1908246279
1.161896944,0.8912335634,-0.3923696876
1.3285814524,1.0183515549,-0.3864659071
16.3436832428,12.5228414536,1.0790628195
1.5490375757,1.1869021654,-0.3793282807
1.8711372614,1.4326635599,-0.3732526898
2.3443529606,1.7936903238,-0.3624394536
3.1192498207,2.3857092857,-0.3435679376
4.6701388359,3.5692999363,-0.3080494702
8.7248344421,6.6634049416,-0.1916274279
1.160390377,0.8836609125,-0.3908167779
1.3321278095,1.0137078762,-0.3864659071
16.4318084717,12.4995698929,1.0819936991
1.5484838486,1.1779215336,-0.3781834543
1.8839896917,1.4321007729,-0.3748170137
2.3426954746,1.7794927359,-0.361220777
3.1339049339,2.3796267509,-0.3442651927
4.6921153069,3.5602209568,-0.3086774945
8.7607870102,6.6425757408,-0.1919066608
1.1665501595,0.881934762,-0.391852051
14.0597810745,10.625623703,0.3076161146
1.3356584311,1.0090514421,-0.3864659071
1.554153204,1.1736918688,-0.378565073
1.8826702833,1.4207555056,-0.3735655248
2.3473074436,1.7701096535,-0.3609770238
3.1215100288,2.3530809879,-0.3419991434
4.7045140266,3.5438215733,-0.3086774945
8.7743358612,6.604736805,-0.191697225
1.1603509188,0.8708996773,-0.3887462318
1.3407313824,1.0055524111,-0.386915803
17.7203788757,13.2855052948,1.1607069969
1.5613819361,1.1706154346,-0.3793282807
1.8812942505,1.4094378948,-0.3723140657
2.3645961285,1.7702322006,-0.362683177
3.1328947544,2.3445584774,-0.3423477411
4.707259655,3.5202002525,-0.3080494702
8.8453912735,6.6099805832,-0.1927443743
1.1602858305,0.8645350933,-0.3877109289
14.2138109207,10.5869283676,0.3093613684
1.3379808664,0.9962114692,-0.3851162195
17.9589118958,13.3666629791,1.1732676029
1.56860888,1.1675020456,-0.380091548
1.8830322027,1.4005049467,-0.3716883361
2.36916852,1.7607828379,-0.3624394536
3.152254343,2.3419263363,-0.3435679376
4.7066903114,3.4942221642,-0.3072120845
8.9920759201,6.6708021164,-0.195432052
1.1772742271,0.8708200455,-0.3923696876
1.3414503336,0.9915345907,-0.3851162195
18.1082572937,13.3798675537,1.1799665689
1.5695157051,1.1596870422,-0.3793282807
1.8863207102,1.392749548,-0.3713754714
2.3609232903,1.7418956757,-0.3602457941
3.1604106426,2.3309078217,-0.3435679376
4.7349357605,3.4896216393,-0.3082588017
9.0072574615,6.633441925,-0.1952575296
1.177192688,0.864418149,-0.3913344145
14.8644790649,10.9110546112,0.3218573034
1.3449031115,0.9868463874,-0.3851162195
18.0517845154,13.2409696579,1.1732676029
1.5719716549,1.1530399323,-0.3789466918
1.9039163589,1.3954991102,-0.3738784194
2.3765985966,1.7406810522,-0.3617082536
3.1620972157,2.315154314,-0.3428706825
4.7341938019,3.4636361599,-0.307421416
9.1304388046,6.6751379967,-0.1974216253
1.1739586592,0.8557515144,-0.3892638683
14.7020645142,10.7130823135,0.3175290823
1.3483399153,0.9821453094,-0.3851162195
18.1398773193,13.2084388733,1.1759890318
1.5728129148,1.1452339888,-0.3781834543
1.9055818319,1.3865199089,-0.3732526898
2.3826589584,1.7323762178,-0.3617082536
3.1733832359,2.3064446449,-0.34321931
4.7688775063,3.4635250568,-0.3088868558
9.1973819733,6.6749358177,-0.1983640492
1.1785035133,0.8527811766,-0.3897815049
14.6648435593,10.6077814102,0.3159234822
1.3549184799,0.9797161222,-0.3860160112
18.3056526184,13.2316226959,1.1837347746
1.583165288,1.1443375349,-0.3797099292
1.9040048122,1.3752326965,-0.3720012009
2.3935213089,1.7275333405,-0.3624394536
3.1684894562,2.2860262394,-0.3418248296
4.7841792107,3.4491915703,-0.3090961874
9.2985048294,6.6989002228,-0.2000394911
1.1814733744,0.8486619592,-0.3897815049
14.6368112564,10.5098695755,0.3145272732
1.3488306999,0.9681635499,-0.3833166063
1.5855551958,1.1376591921,-0.3793282807
1.9039767981,1.3651263714,-0.3710626066
2.4043781757,1.7226356268,-0.3631706834
3.1942663193,2.2877156734,-0.3437422514
4.7767009735,3.4185211658,-0.3078401387
9.3299655914,6.6722145081,-0.2002139986
1.189147234,0.8478976488,-0.3913344145
14.6343250275,10.4308605194,0.3136895597
1.3553763628,0.9657105207,-0.384216398
1.5847191811,1.12870121,-0.3781834543
1.9167776108,1.3641984463,-0.3726269603
2.3941991329,1.7027275562,-0.3607332706
3.2006089687,2.275396347,-0.3435679376
4.7804627419,3.3960442543,-0.3073167503
9.3580932617,6.6430764198,-0.2003187239
1.192099452,0.8437417746,-0.3913344145
14.7522706985,10.4374580383,0.3154348135
1.3619209528,0.963224411,-0.3851162195
1.5886492729,1.1231629848,-0.3781834543
1.927981019,1.3620589972,-0.3738784194
2.409858942,1.7012284994,-0.3621957302
3.2020201683,2.2596158981,-0.3428706825
4.7939209938,3.3804860115,-0.307421416
9.4318971634,6.6460785866,-0.2014007717
1.1823917627,0.8306908011,-0.3871932924
14.7427911758,10.353723526,0.3144574761
1.368465066,0.9607034922,-0.3860160112
18.6913337708,13.1170082092,1.1967140436
1.5957745314,1.1198658943,-0.3789466918
1.9262547493,1.3507835865,-0.3726269603
2.412530899,1.6905283928,-0.3617082536
3.2066249847,2.2461380959,-0.3425220847
4.8187813759,3.3728952408,-0.3082588017
9.4845323563,6.6337461472,-0.2020290494
1.1916223764,0.8309786916,-0.3892638683
14.8575820923,10.35709095,0.3161328733
